,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
38,K4,12052016_K4,38.0,1.0,38.0,0.0,1.0,0.0,1.0
39,K4,12052016_K4,39.0,1.0,39.0,1.0,1.0,0.0,1.0
40,K4,12052016_K4,40.0,1.0,40.0,1.0,0.0,0.0,1.0
41,K4,12052016_K4,41.0,2.0,41.0,1.0,0.0,0.0,1.0
42,K4,12052016_K4,42.0,3.0,42.0,0.0,1.0,0.0,1.0
43,K4,12052016_K4,43.0,1.0,43.0,1.0,1.0,0.0,1.0
44,K4,12052016_K4,44.0,1.0,44.0,1.0,0.0,0.0,1.0
45,K4,12052016_K4,45.0,2.0,45.0,0.0,1.0,0.0,1.0
46,K4,12052016_K4,46.0,1.0,46.0,0.0,0.0,0.0,1.0
47,K4,12052016_K4,47.0,2.0,47.0,1.0,1.0,0.0,1.0
48,K4,12052016_K4,48.0,1.0,48.0,0.0,1.0,0.0,1.0
49,K4,12052016_K4,49.0,1.0,49.0,1.0,1.0,0.0,1.0
50,K4,12052016_K4,50.0,1.0,50.0,0.0,1.0,0.0,1.0
51,K4,12052016_K4,51.0,1.0,51.0,1.0,1.0,0.0,1.0
52,K4,12052016_K4,52.0,1.0,52.0,0.0,1.0,0.0,1.0
53,K4,12052016_K4,53.0,1.0,53.0,0.0,0.0,0.0,1.0
54,K4,12052016_K4,54.0,2.0,54.0,0.0,0.0,0.0,1.0
55,K4,12052016_K4,55.0,3.0,55.0,0.0,0.0,0.0,1.0
56,K4,12052016_K4,56.0,4.0,56.0,1.0,1.0,0.0,1.0
57,K4,12052016_K4,57.0,1.0,57.0,1.0,0.0,0.0,1.0
58,K4,12052016_K4,58.0,2.0,58.0,1.0,0.0,0.0,1.0
59,K4,12052016_K4,59.0,3.0,59.0,0.0,1.0,0.0,1.0
60,K4,12052016_K4,60.0,1.0,60.0,0.0,0.0,0.0,1.0
61,K4,12052016_K4,61.0,2.0,61.0,0.0,0.0,0.0,1.0
62,K4,12052016_K4,62.0,3.0,62.0,1.0,1.0,0.0,1.0
63,K4,12052016_K4,63.0,1.0,63.0,1.0,0.0,0.0,1.0
64,K4,12052016_K4,64.0,2.0,64.0,0.0,1.0,0.0,1.0
65,K4,12052016_K4,65.0,1.0,65.0,1.0,1.0,0.0,1.0
66,K4,12052016_K4,66.0,1.0,66.0,0.0,1.0,0.0,1.0
67,K4,12052016_K4,67.0,1.0,67.0,1.0,1.0,0.0,1.0
68,K4,12052016_K4,68.0,1.0,68.0,0.0,1.0,0.0,1.0
69,K4,12052016_K4,69.0,1.0,69.0,1.0,1.0,0.0,1.0
70,K4,12052016_K4,70.0,1.0,70.0,0.0,1.0,0.0,1.0
71,K4,12052016_K4,71.0,1.0,71.0,1.0,1.0,0.0,1.0
72,K4,12052016_K4,72.0,1.0,72.0,1.0,0.0,0.0,1.0
73,K4,12052016_K4,73.0,2.0,73.0,0.0,1.0,0.0,1.0
74,K4,12052016_K4,74.0,1.0,74.0,0.0,0.0,0.0,1.0
75,K4,12052016_K4,75.0,2.0,75.0,0.0,0.0,0.0,1.0
76,K4,12052016_K4,76.0,3.0,76.0,0.0,0.0,0.0,1.0
77,K4,12052016_K4,77.0,4.0,77.0,0.0,0.0,0.0,1.0
78,K4,12052016_K4,78.0,5.0,78.0,0.0,0.0,0.0,1.0
79,K4,12052016_K4,79.0,6.0,79.0,1.0,1.0,0.0,1.0
80,K4,12052016_K4,80.0,1.0,80.0,1.0,0.0,0.0,1.0
81,K4,12052016_K4,81.0,2.0,81.0,0.0,1.0,0.0,1.0
82,K4,12052016_K4,82.0,1.0,82.0,1.0,1.0,0.0,1.0
83,K4,12052016_K4,83.0,1.0,83.0,0.0,1.0,0.0,1.0
84,K4,12052016_K4,84.0,1.0,84.0,1.0,1.0,0.0,1.0
85,K4,12052016_K4,85.0,1.0,85.0,1.0,0.0,0.0,1.0
86,K4,12052016_K4,86.0,2.0,86.0,0.0,1.0,0.0,1.0
87,K4,12052016_K4,87.0,1.0,87.0,1.0,1.0,0.0,1.0
88,K4,12052016_K4,88.0,1.0,88.0,0.0,1.0,0.0,1.0
89,K4,12052016_K4,89.0,1.0,89.0,1.0,1.0,0.0,1.0
90,K4,12052016_K4,90.0,1.0,90.0,0.0,1.0,0.0,1.0
91,K4,12052016_K4,91.0,1.0,91.0,1.0,1.0,0.0,1.0
92,K4,12052016_K4,92.0,1.0,92.0,1.0,0.0,0.0,1.0
93,K4,12052016_K4,93.0,2.0,93.0,0.0,1.0,0.0,1.0
94,K4,12052016_K4,94.0,1.0,94.0,1.0,1.0,0.0,1.0
95,K4,12052016_K4,95.0,1.0,95.0,0.0,1.0,0.0,1.0
96,K4,12052016_K4,96.0,1.0,96.0,1.0,1.0,0.0,1.0
97,K4,12052016_K4,97.0,1.0,97.0,0.0,1.0,0.0,1.0
98,K4,12052016_K4,98.0,1.0,98.0,0.0,0.0,0.0,1.0
99,K4,12052016_K4,99.0,2.0,99.0,1.0,1.0,0.0,1.0
100,K4,12052016_K4,100.0,1.0,100.0,0.0,1.0,0.0,1.0
101,K4,12052016_K4,101.0,1.0,101.0,1.0,1.0,0.0,1.0
102,K4,12052016_K4,102.0,1.0,102.0,0.0,1.0,0.0,1.0
103,K4,12052016_K4,103.0,1.0,103.0,1.0,1.0,0.0,1.0
104,K4,12052016_K4,104.0,1.0,104.0,1.0,0.0,0.0,1.0
105,K4,12052016_K4,105.0,2.0,105.0,0.0,1.0,0.0,1.0
106,K4,12052016_K4,106.0,1.0,106.0,1.0,1.0,0.0,1.0
107,K4,12052016_K4,107.0,1.0,107.0,1.0,0.0,0.0,1.0
108,K4,12052016_K4,108.0,2.0,108.0,1.0,0.0,0.0,1.0
109,K4,12052016_K4,109.0,3.0,109.0,0.0,1.0,0.0,1.0
110,K4,12052016_K4,110.0,1.0,110.0,0.0,0.0,0.0,1.0
111,K4,12052016_K4,111.0,2.0,111.0,1.0,1.0,0.0,1.0
112,K4,12052016_K4,112.0,1.0,112.0,0.0,1.0,0.0,1.0
113,K4,12052016_K4,113.0,1.0,113.0,1.0,1.0,0.0,1.0
114,K4,12052016_K4,114.0,1.0,114.0,1.0,0.0,0.0,1.0
115,K4,12052016_K4,115.0,2.0,115.0,0.0,1.0,0.0,1.0
116,K4,12052016_K4,116.0,1.0,116.0,0.0,0.0,0.0,1.0
117,K4,12052016_K4,117.0,2.0,117.0,1.0,1.0,0.0,1.0
118,K4,12052016_K4,118.0,1.0,118.0,0.0,1.0,0.0,1.0
119,K4,12052016_K4,119.0,1.0,119.0,1.0,1.0,0.0,1.0
120,K4,12052016_K4,120.0,1.0,120.0,0.0,1.0,0.0,1.0
121,K4,12052016_K4,121.0,1.0,121.0,1.0,1.0,0.0,1.0
122,K4,12052016_K4,122.0,1.0,122.0,1.0,0.0,0.0,1.0
123,K4,12052016_K4,123.0,2.0,123.0,1.0,0.0,0.0,1.0
124,K4,12052016_K4,124.0,3.0,124.0,0.0,1.0,0.0,1.0
125,K4,12052016_K4,125.0,1.0,125.0,0.0,0.0,0.0,1.0
126,K4,12052016_K4,126.0,2.0,126.0,0.0,0.0,0.0,1.0
127,K4,12052016_K4,127.0,3.0,127.0,0.0,0.0,0.0,1.0
128,K4,12052016_K4,128.0,4.0,128.0,1.0,1.0,0.0,1.0
129,K4,12052016_K4,129.0,1.0,129.0,0.0,1.0,0.0,1.0
130,K4,12052016_K4,130.0,1.0,130.0,0.0,0.0,0.0,1.0
131,K4,12052016_K4,131.0,2.0,131.0,1.0,1.0,0.0,1.0
132,K4,12052016_K4,132.0,1.0,132.0,0.0,1.0,0.0,1.0
133,K4,12052016_K4,133.0,1.0,133.0,1.0,1.0,0.0,1.0
134,K4,12052016_K4,134.0,1.0,134.0,0.0,1.0,0.0,1.0
135,K4,12052016_K4,135.0,1.0,135.0,1.0,1.0,0.0,1.0
136,K4,12052016_K4,136.0,1.0,136.0,1.0,0.0,0.0,1.0
137,K4,12052016_K4,137.0,2.0,137.0,1.0,0.0,0.0,1.0
138,K4,12052016_K4,138.0,3.0,138.0,1.0,0.0,0.0,1.0
139,K4,12052016_K4,139.0,4.0,139.0,0.0,1.0,0.0,1.0
140,K4,12052016_K4,140.0,1.0,140.0,1.0,1.0,0.0,1.0
141,K4,12052016_K4,141.0,1.0,141.0,1.0,0.0,0.0,1.0
142,K4,12052016_K4,142.0,2.0,142.0,0.0,1.0,0.0,1.0
143,K4,12052016_K4,143.0,1.0,143.0,1.0,1.0,0.0,1.0
144,K4,12052016_K4,144.0,1.0,144.0,1.0,0.0,0.0,1.0
145,K4,12052016_K4,145.0,2.0,145.0,0.0,1.0,0.0,1.0
146,K4,12052016_K4,146.0,1.0,146.0,1.0,1.0,0.0,1.0
147,K4,12052016_K4,147.0,1.0,147.0,0.0,1.0,0.0,1.0
148,K4,12052016_K4,148.0,1.0,148.0,1.0,1.0,0.0,1.0
149,K4,12052016_K4,149.0,1.0,149.0,0.0,1.0,0.0,1.0
150,K4,12052016_K4,150.0,1.0,150.0,1.0,1.0,0.0,1.0
151,K4,12052016_K4,151.0,1.0,151.0,0.0,1.0,0.0,1.0
152,K4,12052016_K4,152.0,1.0,152.0,1.0,1.0,0.0,1.0
